2016-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2905.359,2023-02-15 14:49:26.100451
2016-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3994.862,2023-02-15 14:49:26.100451
2016-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4530.197,2023-02-15 14:49:26.100451
2016-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3200,2023-02-15 14:49:26.100451
2016-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2029,2023-02-15 14:49:26.100451
2016-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2197,2023-02-15 14:49:26.100451
2016-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2740.798,2023-02-15 14:49:26.100451
2016-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3752.693,2023-02-15 14:49:26.100451
2016-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3864,2023-02-15 14:49:26.100451
2016-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3196,2023-02-15 14:49:26.100451
2016-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,38370.906,2023-02-15 14:49:26.100451
2016-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4052,2023-02-15 14:49:26.100451
2015-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6378.007,2023-02-15 14:49:26.100451
2015-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7894,2023-02-15 14:49:26.100451
2015-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7002.26,2023-02-15 14:49:26.100451
2015-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6955,2023-02-15 14:49:26.100451
2015-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6833,2023-02-15 14:49:26.100451
2015-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6708,2023-02-15 14:49:26.100451
2015-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6758.4,2023-02-15 14:49:26.100451
2015-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6776.49,2023-02-15 14:49:26.100451
2015-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7268,2023-02-15 14:49:26.100451
2015-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5944.68,2023-02-15 14:49:26.100451
2015-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4480,2023-02-15 14:49:26.100451
2015-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,78600.587,2023-02-15 14:49:26.100451
2014-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5414,2023-02-15 14:49:26.100451
2014-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4409.084,2023-02-15 14:49:26.100451
2014-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4378,2023-02-15 14:49:26.100451
2014-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4308,2023-02-15 14:49:26.100451
2014-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4281.55,2023-02-15 14:49:26.100451
2014-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4180.295,2023-02-15 14:49:26.100451
2014-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3669,2023-02-15 14:49:26.100451
2014-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4188.629,2023-02-15 14:49:26.100451
2014-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3771.203,2023-02-15 14:49:26.100451
2014-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3726,2023-02-15 14:49:26.100451
2014-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4077.11597877887,2023-02-15 14:49:26.100451
2014-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4036,2023-02-15 14:49:26.100451
2013-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,47011.25,2023-02-15 14:49:26.100451
2013-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4580,2023-02-15 14:49:26.100451
2013-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3901.84,2023-02-15 14:49:26.100451
2013-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4106.6,2023-02-15 14:49:26.100451
2013-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3771.957,2023-02-15 14:49:26.100451
2013-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4041.099,2023-02-15 14:49:26.100451
2013-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3853.01,2023-02-15 14:49:26.100451
2013-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3637.805,2023-02-15 14:49:26.100451
2013-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3879.078,2023-02-15 14:49:26.100451
2013-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3886,2023-02-15 14:49:26.100451
2013-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4059.51,2023-02-15 14:49:26.100451
2013-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3703,2023-02-15 14:49:26.100451
2012-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2913,2023-02-15 14:49:26.100451
2012-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,40069.26276175976,2023-02-15 14:49:26.100451
2012-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3804.018587253255,2023-02-15 14:49:26.100451
2012-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3610.94717450651,2023-02-15 14:49:26.100451
2012-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3797,2023-02-15 14:49:26.100451
2012-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3291,2023-02-15 14:49:26.100451
2012-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3499,2023-02-15 14:49:26.100451
2012-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3081,2023-02-15 14:49:26.100451
2012-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3172,2023-02-15 14:49:26.100451
2012-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3425.015,2023-02-15 14:49:26.100451
2012-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3159,2023-02-15 14:49:26.100451
2012-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3392,2023-02-15 14:49:26.100451
2011-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4005.076447299867,2023-02-15 14:49:26.100451
2011-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3975.058245561804,2023-02-15 14:49:26.100451
2011-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,40517.31447337082,2023-02-15 14:49:26.100451
2011-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3584.8,2023-02-15 14:49:26.100451
2011-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3520,2023-02-15 14:49:26.100451
2011-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3571,2023-02-15 14:49:26.100451
2011-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3459,2023-02-15 14:49:26.100451
2011-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3307.33,2023-02-15 14:49:26.100451
2011-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2737.526447299867,2023-02-15 14:49:26.100451
2011-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2771.054605214191,2023-02-15 14:49:26.100451
2011-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3048,2023-02-15 14:49:26.100451
2011-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2639.605727995092,2023-02-15 14:49:26.100451
2010-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3247.264163979004,2023-02-15 14:49:26.100451
2010-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3630.185,2023-02-15 14:49:26.100451
2010-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4844,2023-02-15 14:49:26.100451
2010-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,54875.69378764306,2023-02-15 14:49:26.100451
2010-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5706.720819895019,2023-02-15 14:49:26.100451
2010-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4188.12081989502,2023-02-15 14:49:26.100451
2010-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4659.941000000001,2023-02-15 14:49:26.100451
2010-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5246,2023-02-15 14:49:26.100451
2010-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5218,2023-02-15 14:49:26.100451
2010-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4716.055,2023-02-15 14:49:26.100451
2010-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4494,2023-02-15 14:49:26.100451
2010-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4670.262,2023-02-15 14:49:26.100451
2009-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6105,2023-02-15 14:49:26.100451
2009-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5873,2023-02-15 14:49:26.100451
2009-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5146,2023-02-15 14:49:26.100451
2009-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5416,2023-02-15 14:49:26.100451
